,book_index,authors,original_title,image_url,average_rating,genre,tags
139,139,Andy Weir,The Martian,https://images.gr-assets.com/books/1413706054l/18007564.jpg,4.39,"science, thriller","science, thriller Andy Weir The Martian"
140,140,Ken Follett,The Pillars of the Earth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576956100l/5043.jpg,4.29,"fiction, history","fiction, history Ken Follett The Pillars of the Earth"
141,141,Laura Hillenbrand,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",https://images.gr-assets.com/books/1327861115l/8664353.jpg,4.4,"history, biography","history, biography Laura Hillenbrand Unbroken: A World War II Story of Survival, Resilience, and Redemption"
142,142,Dan Brown,Deception Point,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551277487l/976._SY475_.jpg,3.67,"fiction, thriller","fiction, thriller Dan Brown Deception Point"
143,143,Donna Tartt,The Goldfinch,https://images.gr-assets.com/books/1451554970l/17333223.jpg,3.87,"fiction, contemporary","fiction, contemporary Donna Tartt The Goldfinch"
144,144,Jay Asher,Thirteen Reasons Why,https://images.gr-assets.com/books/1333822506l/1217100.jpg,4.02,"romance, contemporary","romance, contemporary Jay Asher Thirteen Reasons Why"
145,145,Tracy Chevalier,Girl with a Pearl Earring,https://images.gr-assets.com/books/1327197580l/2865.jpg,3.85,"fiction, art","fiction, art Tracy Chevalier Girl with a Pearl Earring"
146,146,Gayle Forman,If I Stay,https://images.gr-assets.com/books/1347462970l/4374400.jpg,3.96,"romance, contemporary","romance, contemporary Gayle Forman If I Stay"
147,147,Anita Diamant,The Red Tent,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405739117l/4989.jpg,4.16,"history, fiction","history, fiction Anita Diamant The Red Tent"
148,148,Rick Riordan,The Sea of Monsters,https://images.gr-assets.com/books/1400602661l/28186.jpg,4.23,"fantasy, fiction","fantasy, fiction Rick Riordan The Sea of Monsters"
149,149,Nicholas Sparks,Dear John,https://images.gr-assets.com/books/1397749854l/5526.jpg,4.01,"romance, fiction","romance, fiction Nicholas Sparks Dear John"
150,150,Cassandra Clare,City of Ashes,https://images.gr-assets.com/books/1432730356l/1582996.jpg,4.21,"fantasy, paranormal","fantasy, paranormal Cassandra Clare City of Ashes"
151,151,William Shakespeare,The Tragedy of Macbeth,https://images.gr-assets.com/books/1459795224l/8852.jpg,3.88,"fiction, poetry","fiction, poetry William Shakespeare The Tragedy of Macbeth"
152,152,J.R.R. Tolkien,The Two Towers,https://images.gr-assets.com/books/1298415523l/15241.jpg,4.42,"fantasy, classics","fantasy, classics J.R.R. Tolkien The Two Towers"
153,153,Emily Giffin,Something Borrowed,https://images.gr-assets.com/books/1305063535l/42156.jpg,3.83,"romance, fiction","romance, fiction Emily Giffin Something Borrowed"
154,154,"Dr. Seuss, לאה נאור",Green Eggs and Ham,https://images.gr-assets.com/books/1468680100l/23772.jpg,4.29,"classics, fiction","classics, fiction Dr. Seuss, לאה נאור Green Eggs and Ham"
155,155,"Roald Dahl, Quentin Blake",Charlie and the Chocolate Factory,https://images.gr-assets.com/books/1309211401l/6310.jpg,4.1,"fiction, classics","fiction, classics Roald Dahl, Quentin Blake Charlie and the Chocolate Factory"
156,156,Rick Riordan,The Battle of the Labyrinth,https://images.gr-assets.com/books/1443142158l/2120932.jpg,4.39,"fantasy, fiction","fantasy, fiction Rick Riordan The Battle of the Labyrinth"
157,157,Charles Dickens,Great Expectations,https://images.gr-assets.com/books/1327920219l/2623.jpg,3.75,"classics, fiction","classics, fiction Charles Dickens Great Expectations"
158,158,J.R.R. Tolkien,The Return of the King,https://images.gr-assets.com/books/1389977161l/18512.jpg,4.51,"fantasy, fiction","fantasy, fiction J.R.R. Tolkien The Return of the King"
159,159,"Albert Camus, Matthew    Ward",L’Étranger,https://images.gr-assets.com/books/1349927872l/49552.jpg,3.96,"classics, fiction","classics, fiction Albert Camus, Matthew    Ward L’Étranger"
160,160,Rick Riordan,The Lost Hero,https://images.gr-assets.com/books/1464201003l/7736182.jpg,4.35,"fantasy, fiction","fantasy, fiction Rick Riordan The Lost Hero"
161,161,Rainbow Rowell,Eleanor & Park,https://images.gr-assets.com/books/1341952742l/15745753.jpg,4.11,"romance, contemporary","romance, contemporary Rainbow Rowell Eleanor & Park"
162,162,George R.R. Martin,A Feast for Crows,https://images.gr-assets.com/books/1429538615l/13497.jpg,4.1,"fantasy, fiction","fantasy, fiction George R.R. Martin A Feast for Crows"
163,163,Ally Condie,Matched,https://images.gr-assets.com/books/1367706191l/7735333.jpg,3.68,"romance, fiction","romance, fiction Ally Condie Matched"
164,164,Neil Gaiman,American Gods,https://images.gr-assets.com/books/1258417001l/4407.jpg,4.11,"fantasy, fiction","fantasy, fiction Neil Gaiman American Gods"
165,165,"Stephen King, Bernie Wrightson",The Stand,https://images.gr-assets.com/books/1213131305l/149267.jpg,4.34,"horror, fiction","horror, fiction Stephen King, Bernie Wrightson The Stand"
166,166,Nicholas Sparks,The Last Song,https://images.gr-assets.com/books/1286549186l/6400090.jpg,4.14,"romance, fiction","romance, fiction Nicholas Sparks The Last Song"
167,167,Dan Brown,Digital Fortress,https://images.gr-assets.com/books/1360095966l/11125.jpg,3.6,"fiction, thriller","fiction, thriller Dan Brown Digital Fortress"
168,168,"Jane Austen, Fiona Stafford",Emma,https://images.gr-assets.com/books/1373627931l/6969.jpg,3.99,"classics, fiction","classics, fiction Jane Austen, Fiona Stafford Emma"
169,169,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",Анна Каренина,https://images.gr-assets.com/books/1352422904l/15823480.jpg,4.02,"classics, fiction","classics, fiction Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude Анна Каренина"
170,170,Anthony Burgess,A Clockwork Orange,https://images.gr-assets.com/books/1348339306l/227463.jpg,3.98,"classics, fiction","classics, fiction Anthony Burgess A Clockwork Orange"
171,171,William Paul Young,The Shack: Where Tragedy Confronts Eternity,https://images.gr-assets.com/books/1344270232l/1812457.jpg,3.74,"fiction, christian","fiction, christian William Paul Young The Shack: Where Tragedy Confronts Eternity"
172,172,Rick Riordan,The Last Olympian,https://images.gr-assets.com/books/1327924597l/4502507.jpg,4.5,"fantasy, fiction","fantasy, fiction Rick Riordan The Last Olympian"
173,173,Stephen King,It,https://images.gr-assets.com/books/1309376909l/18342.jpg,4.18,"horror, fiction","horror, fiction Stephen King It"
174,174,"Fyodor Dostoyevsky, David McDuff",Преступление и наказание,https://images.gr-assets.com/books/1382846449l/7144.jpg,4.18,"fiction, philosophy","fiction, philosophy Fyodor Dostoyevsky, David McDuff Преступление и наказание"
175,175,Sylvia Plath,The Bell Jar,https://images.gr-assets.com/books/1473890514l/6514.jpg,3.98,"classics, fiction","classics, fiction Sylvia Plath The Bell Jar"
176,176,Frank McCourt,Angela's Ashes: A Memoir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348317139l/252577.jpg,4.07,"memoir, biography","memoir, biography Frank McCourt Angela's Ashes: A Memoir"
177,177,"Hermann Hesse, Hilda Rosner",Siddhartha,https://images.gr-assets.com/books/1428715580l/52036.jpg,3.99,"classics, fiction","classics, fiction Hermann Hesse, Hilda Rosner Siddhartha"
178,178,Truman Capote,In Cold Blood,https://images.gr-assets.com/books/1424931136l/168642.jpg,4.05,"classics, nonfiction","classics, nonfiction Truman Capote In Cold Blood"
179,179,"Kami Garcia, Margaret Stohl",Beautiful Creatures,https://images.gr-assets.com/books/1327873282l/6304335.jpg,3.76,"fantasy, paranormal","fantasy, paranormal Kami Garcia, Margaret Stohl Beautiful Creatures"
180,180,Cassandra Clare,Clockwork Angel,https://images.gr-assets.com/books/1454962884l/7171637.jpg,4.33,"fantasy, paranormal","fantasy, paranormal Cassandra Clare Clockwork Angel"
181,181,"Roald Dahl, Quentin Blake",Matilda,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388793265l/39988.jpg,4.29,"fiction, fantasy","fiction, fantasy Roald Dahl, Quentin Blake Matilda"
182,182,Erin Morgenstern,The Night Circus,https://images.gr-assets.com/books/1387124618l/9361589.jpg,4.03,"fantasy, fiction","fantasy, fiction Erin Morgenstern The Night Circus"
183,183,Philippa Gregory,The Other Boleyn Girl,https://images.gr-assets.com/books/1355932638l/37470.jpg,4.04,"fiction, romance","fiction, romance Philippa Gregory The Other Boleyn Girl"
184,184,Scott Westerfeld,Uglies,https://images.gr-assets.com/books/1443904172l/24770.jpg,3.86,"fiction, fantasy","fiction, fantasy Scott Westerfeld Uglies"
185,185,George R.R. Martin,A Dance with Dragons,https://images.gr-assets.com/books/1327885335l/10664113.jpg,4.31,"fantasy, fiction","fantasy, fiction George R.R. Martin A Dance with Dragons"
186,186,J.R.R. Tolkien,The Lord of the Rings,https://images.gr-assets.com/books/1411114164l/33.jpg,4.47,"fantasy, classics","fantasy, classics J.R.R. Tolkien The Lord of the Rings"
187,187,Cheryl Strayed,Wild: From Lost to Found on the Pacific Crest Trail ,https://images.gr-assets.com/books/1453189881l/12262741.jpg,3.96,"memoir, nonfiction","memoir, nonfiction Cheryl Strayed Wild: From Lost to Found on the Pacific Crest Trail "
188,188,"Alan Moore, Dave Gibbons, John Higgins",Watchmen,https://images.gr-assets.com/books/1442239711l/472331.jpg,4.35,"fiction, fantasy","fiction, fantasy Alan Moore, Dave Gibbons, John Higgins Watchmen"
189,189,Patrick Rothfuss,The Name of the Wind,https://images.gr-assets.com/books/1472068073l/186074.jpg,4.55,"fantasy, fiction","fantasy, fiction Patrick Rothfuss The Name of the Wind"
190,190,Malcolm Gladwell,Outliers: The Story of Success,https://images.gr-assets.com/books/1344266315l/3228917.jpg,4.11,"nonfiction, psychology","nonfiction, psychology Malcolm Gladwell Outliers: The Story of Success"
191,191,"Herman Melville, Andrew Delbanco, Tom Quirk","Moby Dick; or, The Whale",https://images.gr-assets.com/books/1327940656l/153747.jpg,3.46,"classics, fiction","classics, fiction Herman Melville, Andrew Delbanco, Tom Quirk Moby Dick; or, The Whale"
192,192,"Mary Ann Shaffer, Annie Barrows",The Guernsey Literary and Potato Peel Pie Society,https://images.gr-assets.com/books/1351979318l/2728527.jpg,4.12,"fiction, romance","fiction, romance Mary Ann Shaffer, Annie Barrows The Guernsey Literary and Potato Peel Pie Society"
193,193,Chuck Palahniuk,Fight Club,https://images.gr-assets.com/books/1357128997l/5759.jpg,4.2,"fiction, contemporary","fiction, contemporary Chuck Palahniuk Fight Club"
194,194,Charlaine Harris,Dead Until Dark,https://images.gr-assets.com/books/1468560853l/301082.jpg,3.96,"fantasy, paranormal","fantasy, paranormal Charlaine Harris Dead Until Dark"
195,195,Alice Walker,The Color Purple,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556348375l/11486.jpg,4.17,"fiction, classics","fiction, classics Alice Walker The Color Purple"
196,196,John Grogan,Marley & Me: Life and Love with the World's Worst Dog,https://images.gr-assets.com/books/1308858322l/12691.jpg,4.12,"nonfiction, memoir","nonfiction, memoir John Grogan Marley & Me: Life and Love with the World's Worst Dog"
197,197,Agatha Christie,Ten Little Niggers,https://images.gr-assets.com/books/1391120695l/16299.jpg,4.23,"mystery, classics","mystery, classics Agatha Christie Ten Little Niggers"
198,198,Dan Brown,The Lost Symbol,https://images.gr-assets.com/books/1358274396l/6411961.jpg,3.66,"fiction, mystery","fiction, mystery Dan Brown The Lost Symbol"
199,199,Becca Fitzpatrick,"Hush, Hush",https://images.gr-assets.com/books/1358261334l/6339664.jpg,4.0,"fantasy, paranormal","fantasy, paranormal Becca Fitzpatrick Hush, Hush"
200,200,Jamie McGuire,Beautiful Disaster,https://images.gr-assets.com/books/1358259032l/11505797.jpg,4.15,"romance, contemporary","romance, contemporary Jamie McGuire Beautiful Disaster"
201,201,Charles Dickens,A Christmas Carol,https://images.gr-assets.com/books/1406512317l/5326.jpg,4.02,"classics, fiction","classics, fiction Charles Dickens A Christmas Carol"
202,202,Anne Rice,Interview with the Vampire,https://images.gr-assets.com/books/1380631642l/43763.jpg,3.97,"fantasy, horror","fantasy, horror Anne Rice Interview with the Vampire"
203,203,Kiera Cass,The Selection,https://images.gr-assets.com/books/1322103400l/10507293.jpg,4.15,"romance, fantasy","romance, fantasy Kiera Cass The Selection"
204,204,Janet Evanovich,One for the Money,https://images.gr-assets.com/books/1316730230l/6853.jpg,4.03,"mystery, fiction","mystery, fiction Janet Evanovich One for the Money"
205,205,Rebecca Skloot,The Immortal Life of Henrietta Lacks,https://images.gr-assets.com/books/1327878144l/6493208.jpg,4.04,"nonfiction, science","nonfiction, science Rebecca Skloot The Immortal Life of Henrietta Lacks"
206,206,Thomas Harris,The Silence of the Lambs,https://images.gr-assets.com/books/1390426249l/23807.jpg,4.14,"horror, fiction","horror, fiction Thomas Harris The Silence of the Lambs"
207,207,Malcolm Gladwell,Blink: The Power of Thinking Without Thinking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440763417l/40102._SX318_.jpg,3.89,"psychology, nonfiction","psychology, nonfiction Malcolm Gladwell Blink: The Power of Thinking Without Thinking"
208,208,Ian McEwan,Atonement,https://images.gr-assets.com/books/1320449708l/6867.jpg,3.88,"romance, classics","romance, classics Ian McEwan Atonement"
209,209,"Franz Kafka, Stanley Corngold",Die Verwandlung,https://images.gr-assets.com/books/1359061917l/485894.jpg,3.78,"classics, fiction","classics, fiction Franz Kafka, Stanley Corngold Die Verwandlung"
210,210,Rick Riordan,The Titan's Curse,https://images.gr-assets.com/books/1361038385l/561456.jpg,4.33,"fantasy, fiction","fantasy, fiction Rick Riordan The Titan's Curse"
211,211,Garth Stein,The Art of Racing in the Rain,https://images.gr-assets.com/books/1377206302l/3153910.jpg,4.19,"fiction, contemporary","fiction, contemporary Garth Stein The Art of Racing in the Rain"
212,212,"Erik Larson, Tony Goldwyn","The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",https://images.gr-assets.com/books/1312066724l/21996.jpg,3.98,"history, nonfiction","history, nonfiction Erik Larson, Tony Goldwyn The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America"
213,213,Sylvia Day,Bared to You,https://images.gr-assets.com/books/1477803272l/13572249.jpg,4.19,"romance, contemporary","romance, contemporary Sylvia Day Bared to You"
214,214,"C.S. Lewis, Pauline Baynes",The Chronicles of Narnia,https://images.gr-assets.com/books/1449868701l/11127.jpg,4.24,"religion, fiction","religion, fiction C.S. Lewis, Pauline Baynes The Chronicles of Narnia"
215,215,Mark Cotta Vaz,Twilight: The Complete Illustrated Movie Companion,https://images.gr-assets.com/books/1352539022l/3609760.jpg,4.23,"fantasy, paranormal","fantasy, paranormal Mark Cotta Vaz Twilight: The Complete Illustrated Movie Companion"
216,216,Dave Pelzer,"A Child Called ""It"": One Child's Courage to Survive",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438400434l/60748._SY475_.jpg,4.08,"nonfiction, memoir","nonfiction, memoir Dave Pelzer A Child Called ""It"": One Child's Courage to Survive"
217,217,Robert Ludlum,The Bourne Identity,https://images.gr-assets.com/books/1335860740l/7869.jpg,3.98,"fiction, thriller","fiction, thriller Robert Ludlum The Bourne Identity"
218,218,Eoin Colfer,Artemis Fowl,https://images.gr-assets.com/books/1327945104l/249747.jpg,3.82,"fantasy, fiction","fantasy, fiction Eoin Colfer Artemis Fowl"
219,219,Lauren Kate,Fallen,https://images.gr-assets.com/books/1440619649l/6487308.jpg,3.74,"fantasy, romance","fantasy, romance Lauren Kate Fallen"
220,220,John Steinbeck,East of Eden  ,https://images.gr-assets.com/books/1441547516l/4406.jpg,4.35,"classics, fiction","classics, fiction John Steinbeck East of Eden  "
221,221,Gillian Flynn,Dark Places,https://images.gr-assets.com/books/1354988288l/5886881.jpg,3.92,"mystery, fiction","mystery, fiction Gillian Flynn Dark Places"
222,222,John Grisham,The Client,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192326l/5359._SY475_.jpg,3.97,"fiction, mystery","fiction, mystery John Grisham The Client"
223,223,"Emma McLaughlin, Nicola Kraus",The Nanny Diaries,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390018191l/228333.jpg,3.4,"fiction, contemporary","fiction, contemporary Emma McLaughlin, Nicola Kraus The Nanny Diaries"
224,224,"Lewis Carroll, John Tenniel, Martin Gardner",Alice's Adventures in Wonderland,https://images.gr-assets.com/books/1327872220l/24213.jpg,4.06,"classics, fantasy","classics, fantasy Lewis Carroll, John Tenniel, Martin Gardner Alice's Adventures in Wonderland"
225,225,"Jane Austen, James Kinsley, Deidre Shauna Lynch",Persuasion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385172413l/2156.jpg,4.13,"classics, fiction","classics, fiction Jane Austen, James Kinsley, Deidre Shauna Lynch Persuasion"
